"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2,560336356E0;6,380000114E-1;-7,778999805E0;2,319999933E-1;7,808566193E0
2,562825375E0;6,759999990E-1;-7,721000195E0;1,449999958E-1;7,751892995E0
2,565314298E0;6,710000038E-1;-7,665999889E0;3,300000131E-1;7,702382444E0
2,567803144E0;6,690000296E-1;-7,598999977E0;1,749999970E-1;7,630398855E0
2,570292144E0;6,060000062E-1;-7,560999870E0;3,059999943E-1;7,591415615E0
2,572781067E0;6,880000234E-1;-7,544000149E0;2,440000027E-1;7,579235996E0
2,575269918E0;6,759999990E-1;-7,400000095E0;2,080000043E-1;7,433723254E0
2,577758841E0;5,970000029E-1;-7,427000046E0;2,389999926E-1;7,454787702E0
2,580247534E0;6,690000296E-1;-7,348000050E0;3,400000036E-1;7,386221346E0
2,582736457E0;6,159999967E-1;-7,342999935E0;1,420000046E-1;7,370160653E0
2,585225303E0;6,639999747E-1;-7,318999767E0;2,939999998E-1;7,354936408E0
2,587714009E0;6,639999747E-1;-7,258999825E0;1,650000066E-1;7,291172705E0
2,590203163E0;6,880000234E-1;-7,223000050E0;2,370000035E-1;7,259562160E0
2,592692086E0;5,559999943E-1;-7,244999886E0;1,790000051E-1;7,268507435E0
2,595180778E0;6,499999762E-1;-7,203999996E0;2,199999988E-1;7,236609421E0
2,597669625E0;5,820000172E-1;-7,074999809E0;1,630000025E-1;7,100768643E0
2,600158635E0;6,639999747E-1;-7,175000191E0;9,399999678E-2;7,206272247E0
2,602647481E0;5,820000172E-1;-6,977000237E0;1,299999952E-1;7,002439312E0
2,605136173E0;5,870000124E-1;-7,051000118E0;1,560000032E-1;7,077111535E0
2,607625096E0;5,030000210E-1;-6,968999863E0;8,500000089E-2;6,987645749E0
2,610114019E0;5,749999881E-1;-6,995999813E0;1,870000064E-1;7,022079989E0
2,612603159E0;5,419999957E-1;-6,914000034E0;1,650000066E-1;6,937174171E0
2,615091851E0;5,730000138E-1;-6,854000092E0;8,500000089E-2;6,878435234E0
2,617580775E0;4,569999874E-1;-6,893000126E0;6,300000101E-2;6,908420132E0
2,620069698E0;4,040000141E-1;-6,829999924E0;1,560000032E-1;6,843716167E0
2,622558544E0;5,249999762E-1;-6,894999981E0;1,650000066E-1;6,916926681E0
2,625047481E0;4,639999866E-1;-6,802000046E0;4,399999976E-2;6,817949590E0
2,627536481E0;5,270000100E-1;-6,814000130E0;1,990000010E-1;6,837245628E0
2,630025404E0;4,639999866E-1;-6,756000042E0;1,420000046E-1;6,773403617E0
2,632514327E0;4,519999921E-1;-6,717999935E0;1,700000018E-1;6,735334225E0
2,635003250E0;4,090000093E-1;-6,671999931E0;2,700000070E-2;6,684578752E0
2,637492154E0;3,869999945E-1;-6,696000099E0;3,400000185E-2;6,707260419E0
2,639981077E0;3,700000048E-1;-6,659999847E0;1,040000021E-1;6,671080420E0
2,642470000E0;3,750000000E-1;-6,742000103E0;6,499999762E-2;6,752733920E0
2,644958923E0;3,249999881E-1;-6,584000111E0;3,200000152E-2;6,592094238E0
2,647447770E0;3,009999990E-1;-6,584000111E0;9,899999946E-2;6,591620397E0
2,649936399E0;3,179999888E-1;-6,566999912E0;1,990000010E-1;6,577705743E0
2,652425091E0;2,840000093E-1;-6,561999798E0;6,499999762E-2;6,568464231E0
2,654914014E0;3,919999897E-1;-6,565000057E0;6,800000370E-2;6,577044454E0
2,657402937E0;2,939999998E-1;-6,610000134E0;6,499999762E-2;6,616854446E0
2,659892091E0;2,720000148E-1;-6,498000145E0;8,699999750E-2;6,504272357E0
2,662380822E0;2,389999926E-1;-6,538000107E0;1,490000039E-1;6,544063523E0
2,664869975E0;1,860000044E-1;-6,500000000E0;1,369999945E-1;6,504103705E0
2,667358899E0;2,220000029E-1;-6,447000027E0;8,699999750E-2;6,451407780E0
2,669847822E0;1,280000061E-1;-6,449999809E0;-3,299999982E-2;6,451354163E0
2,672336822E0;1,209999993E-1;-6,449999809E0;1,209999993E-1;6,452269333E0
2,674825961E0;9,700000286E-2;-6,421000004E0;1,959999949E-1;6,424723033E0
2,677314961E0;2,029999942E-1;-6,382999897E0;1,350000054E-1;6,387653848E0
2,679803885E0;1,379999965E-1;-6,498000145E0;7,000000030E-2;6,499842297E0
2,682292808E0;1,739999950E-1;-6,422999859E0;1,089999974E-1;6,426280743E0
2,684781731E0;7,299999893E-2;-6,547999859E0;1,280000061E-1;6,549657636E0
2,687270644E0;4,899999872E-2;-6,429999828E0;1,420000046E-1;6,431754255E0
2,689759875E0;6,400000304E-2;-6,355999947E0;8,500000089E-2;6,356890460E0
2,692248798E0;8,500000089E-2;-6,366000175E0;6,300000101E-2;6,366879317E0
2,694737721E0;6,599999964E-2;-6,445000172E0;1,599999964E-1;6,447323725E0
2,697226567E0;-2,199999988E-2;-6,329999924E0;1,580000073E-1;6,332009715E0
2,699715553E0;5,200000107E-2;-6,422999859E0;1,350000054E-1;6,424628876E0
2,702204476E0;-1,000000047E-3;-6,375000000E0;1,770000011E-1;6,377456782E0
2,704693630E0;6,100000069E-2;-6,355999947E0;1,010000035E-1;6,357095038E0
2,707182630E0;-4,399999976E-2;-6,370999813E0;8,900000155E-2;6,371773350E0
2,709671519E0;5,200000107E-2;-6,375000000E0;1,420000046E-1;6,376793317E0
2,712160673E0;-4,399999976E-2;-6,422999859E0;7,299999893E-2;6,423565380E0
2,714649596E0;-9,200000018E-2;-6,410999775E0;6,499999762E-2;6,411989326E0
2,717138519E0;-6,800000370E-2;-6,303999901E0;1,180000007E-1;6,305470859E0
2,719627442E0;-1,089999974E-1;-6,447000027E0;1,700000018E-1;6,450162040E0
2,722116375E0;-1,350000054E-1;-6,347000122E0;1,250000000E-1;6,349666176E0
2,724605067E0;-1,589999944E-1;-6,396999836E0;2,179999948E-1;6,402687865E0
2,727093991E0;-3,000000026E-3;-6,421000004E0;2,500000000E-1;6,425865704E0
2,729582914E0;-2,700000070E-2;-6,366000175E0;1,959999949E-1;6,369073970E0
2,732071760E0;-9,700000286E-2;-6,403999805E0;2,870000005E-1;6,411161479E0
2,734560683E0;-1,250000000E-1;-6,447000027E0;2,579999864E-1;6,453371083E0
2,737049606E0;-5,799999833E-2;-6,362999916E0;1,720000058E-1;6,365588420E0
2,739538298E0;-1,369999945E-1;-6,449999809E0;2,060000002E-1;6,454742639E0
2,742027221E0;-1,010000035E-1;-6,426000118E0;2,540000081E-1;6,431811139E0
2,744516087E0;-5,799999833E-2;-6,433000088E0;1,990000010E-1;6,436338643E0
2,747005010E0;-8,500000089E-2;-6,453999996E0;1,129999980E-1;6,455548772E0
2,749493933E0;-3,900000080E-2;-6,453999996E0;2,660000026E-1;6,459596965E0
2,751982548E0;-3,700000048E-2;-6,506999969E0;1,669999957E-1;6,509247775E0
2,754471471E0;-1,519999951E-1;-6,547999859E0;1,889999956E-1;6,552490149E0
2,756960452E0;-1,010000035E-1;-6,440000057E0;2,319999933E-1;6,444969025E0
2,759449298E0;-1,230000034E-1;-6,532999992E0;2,540000081E-1;6,539092743E0
2,761937991E0;-1,129999980E-1;-6,659999847E0;1,749999970E-1;6,663256859E0
2,764426914E0;-8,699999750E-2;-6,498000145E0;3,210000098E-1;6,506505659E0
2,766915529E0;-6,300000101E-2;-6,598000050E0;2,349999994E-1;6,602484279E0
2,769404673E0;-8,200000226E-2;-6,652999878E0;2,179999948E-1;6,657075587E0
2,771893596E0;-1,010000035E-1;-6,710999966E0;3,160000145E-1;6,719194710E0
2,774382519E0;-6,300000101E-2;-6,703000069E0;2,349999994E-1;6,707414101E0
2,776871519E0;2,999999933E-2;-6,763000011E0;2,899999917E-1;6,769281288E0
2,779360442E0;-6,599999964E-2;-6,736999989E0;3,179999888E-1;6,744823855E0
2,781849346E0;1,000000047E-3;-6,727000237E0;3,140000105E-1;6,734324702E0
2,784338269E0;-1,499999966E-2;-6,756000042E0;2,540000081E-1;6,760789715E0
2,786827116E0;-1,999999955E-2;-6,782999992E0;3,109999895E-1;6,790155366E0
2,789316039E0;1,000000047E-3;-6,810999870E0;3,059999943E-1;6,817870359E0
2,791805039E0;-2,700000070E-2;-6,840000153E0;3,420000076E-1;6,848598038E0
2,794293962E0;-3,400000185E-2;-6,881000042E0;2,610000074E-1;6,886032136E0
2,796782808E0;-1,000000047E-3;-6,840000153E0;3,109999895E-1;6,847066823E0
2,799271808E0;4,199999943E-2;-6,901999950E0;1,519999951E-1;6,903801222E0
2,801760731E0;6,000000052E-3;-6,868999958E0;2,680000067E-1;6,874228715E0
2,804249654E0;-3,900000080E-2;-6,965000153E0;2,849999964E-1;6,970937751E0
2,806738481E0;1,280000061E-1;-6,993000031E0;3,420000076E-1;7,002527932E0
2,809227404E0;4,699999839E-2;-6,987999916E0;2,750000060E-1;6,993566817E0
2,811716404E0;1,209999993E-1;-7,065000057E0;1,700000018E-1;7,068080843E0
2,814205327E0;1,280000061E-1;-7,063000202E0;3,089999855E-1;7,070914852E0
2,816694250E0;9,000000358E-2;-7,114999771E0;2,820000052E-1;7,121154804E0
2,819183414E0;1,330000013E-1;-7,163000107E0;2,230000049E-1;7,167704551E0
2,821672107E0;1,879999936E-1;-7,125000000E0;2,540000081E-1;7,132004277E0
2,824161030E0;1,689999998E-1;-7,130000114E0;1,700000018E-1;7,134028500E0
2,826649953E0;1,840000004E-1;-7,277999878E0;2,870000005E-1;7,285980183E0
2,829139121E0;2,310000062E-1;-7,269000053E0;3,400000036E-1;7,280612803E0
2,831628351E0;2,770000100E-1;-7,335999966E0;2,540000081E-1;7,345620498E0
2,834117351E0;2,939999998E-1;-7,368999958E0;3,639999926E-1;7,383839948E0
2,836606582E0;2,669999897E-1;-7,400000095E0;2,919999957E-1;7,410570451E0
2,839095736E0;2,720000148E-1;-7,316999912E0;2,029999942E-1;7,324867284E0
2,841584443E0;3,059999943E-1;-7,375999928E0;3,230000138E-1;7,389407279E0
2,844073366E0;2,520000041E-1;-7,453000069E0;2,870000005E-1;7,462779846E0
2,846562213E0;3,030000031E-1;-7,414999962E0;2,349999994E-1;7,424907975E0
2,849051136E0;3,510000110E-1;-7,495999813E0;3,330000043E-1;7,511597913E0
2,851539823E0;3,440000117E-1;-7,592000008E0;2,199999988E-1;7,602973111E0
2,854028746E0;3,659999967E-1;-7,548999786E0;3,470000029E-1;7,565828624E0
2,856517592E0;4,210000038E-1;-7,613999844E0;1,889999956E-1;7,627971920E0
2,859006285E0;4,210000038E-1;-7,665999889E0;2,560000122E-1;7,681818230E0
2,861495208E0;4,280000031E-1;-7,664000034E0;2,370000035E-1;7,679599568E0
2,863984145E0;3,989999890E-1;-7,635000229E0;1,560000032E-1;7,647010232E0
2,866472991E0;4,709999859E-1;-7,769000053E0;2,820000052E-1;7,788371256E0
2,868961683E0;4,230000079E-1;-7,778999805E0;2,370000035E-1;7,794096226E0
2,871450529E0;4,709999859E-1;-7,808000088E0;1,889999956E-1;7,824476171E0
2,873939222E0;5,249999762E-1;-7,883999825E0;1,669999957E-1;7,903225114E0
2,876428141E0;5,270000100E-1;-7,958000183E0;1,940000057E-1;7,977789915E0
2,878917064E0;5,490000248E-1;-7,999000072E0;2,249999940E-1;8,020974267E0
2,881405910E0;5,709999800E-1;-7,978000164E0;1,449999958E-1;7,999722032E0
2,883895141E0;5,680000186E-1;-8,128000259E0;1,990000010E-1;8,150252342E0
2,886383756E0;5,970000029E-1;-8,038000107E0;1,990000010E-1;8,062596091E0
2,888872736E0;6,349999905E-1;-8,085000038E0;7,299999893E-2;8,110226853E0
2,891361659E0;6,140000224E-1;-8,232000351E0;1,700000018E-1;8,256617092E0
2,893850505E0;5,630000234E-1;-8,260000229E0;2,010000050E-1;8,281604543E0
2,896339198E0;6,539999843E-1;-8,319999695E0;2,730000019E-1;8,350128137E0
2,898828044E0;6,449999809E-1;-8,350999832E0;1,519999951E-1;8,377250573E0
2,901316982E0;7,409999967E-1;-8,317999840E0;1,499999966E-2;8,350953678E0
2,903805982E0;6,539999843E-1;-8,416000366E0;9,200000018E-2;8,441874326E0
2,906294905E0;6,159999967E-1;-8,413999557E0;1,650000066E-1;8,438131876E0
2,908783751E0;6,539999843E-1;-8,439999580E0;2,179999948E-1;8,468106807E0
2,911272751E0;7,120000124E-1;-8,548000336E0;8,500000089E-2;8,578023010E0
2,913761669E0;5,849999785E-1;-8,619000435E0;3,400000185E-2;8,638897469E0
2,916250592E0;6,399999857E-1;-8,684000015E0;1,330000013E-1;8,708567348E0
2,918739439E0;6,420000196E-1;-8,713000298E0;1,490000039E-1;8,737891005E0
2,921228362E0;6,880000234E-1;-8,847000122E0;1,519999951E-1;8,875013194E0
2,923717285E0;6,110000014E-1;-8,817999840E0;2,199999988E-2;8,839169994E0
2,926206222E0;6,209999919E-1;-8,909000397E0;1,599999964E-1;8,932050664E0
2,928695145E0;6,110000014E-1;-9,012000084E0;2,080000043E-1;9,035083315E0
2,931184068E0;6,110000014E-1;-9,112999916E0;2,489999980E-1;9,136853368E0
2,933672760E0;6,470000148E-1;-9,036000252E0;1,490000039E-1;9,060359296E0
2,936161683E0;6,060000062E-1;-9,067000389E0;7,299999893E-2;9,087522273E0
2,938650511E0;5,730000138E-1;-9,281000137E0;2,060000002E-1;9,300953100E0
2,941139203E0;5,609999895E-1;-9,296999931E0;1,720000058E-1;9,315498522E0
2,943627818E0;6,110000014E-1;-9,288000107E0;8,699999750E-2;9,308481938E0
2,946116434E0;6,399999857E-1;-9,364000320E0;2,080000043E-1;9,388150296E0
2,948605063E0;5,820000172E-1;-9,538999557E0;1,299999952E-1;9,557621910E0
2,951093678E0;5,149999857E-1;-9,562999725E0;1,519999951E-1;9,578063099E0
2,953582601E0;5,249999762E-1;-9,527000427E0;2,060000002E-1;9,543678437E0
2,956071525E0;4,639999866E-1;-9,628000259E0;1,449999958E-1;9,640265037E0
2,958560140E0;4,779999852E-1;-9,737999916E0;2,249999940E-1;9,752320306E0
2,961049063E0;4,779999852E-1;-9,805000305E0;2,349999994E-1;9,819457214E0
2,963537909E0;4,799999893E-1;-9,909999847E0;2,150000036E-1;9,923946895E0
2,966026832E0;4,009999931E-1;-9,989000320E0;2,179999948E-1;9,999422603E0
2,968515755E0;3,219999969E-1;-1,003499985E1;2,080000043E-1;1,004231895E1
2,971004678E0;3,300000131E-1;-1,003999996E1;1,129999980E-1;1,004605735E1
2,973493371E0;3,700000048E-1;-1,024600029E1;2,060000002E-1;1,025474807E1
2,975982217E0;3,300000131E-1;-1,019799995E1;2,610000074E-1;1,020667547E1
2,978470909E0;2,630000114E-1;-1,023600006E1;2,370000035E-1;1,024212064E1
2,980959832E0;3,540000021E-1;-1,034399986E1;2,010000050E-1;1,035200706E1
2,983449049E0;3,179999888E-1;-1,052600002E1;1,420000046E-1;1,053175980E1
2,985937972E0;1,909999996E-1;-1,056900024E1;3,300000131E-1;1,057587572E1
2,988426895E0;2,000000030E-1;-1,051599979E1;3,449999988E-1;1,052355818E1
2,990916049E0;1,879999936E-1;-1,066499996E1;3,210000098E-1;1,067148580E1
2,993405049E0;7,800000161E-2;-1,069099998E1;3,379999995E-1;1,069662604E1
2,995893914E0;1,309999973E-1;-1,085900021E1;2,849999964E-1;1,086352942E1
2,998382607E0;8,299999684E-2;-1,095699978E1;2,389999926E-1;1,095992035E1
3,000871222E0;2,500000037E-2;-1,101000023E1;2,630000114E-1;1,101316935E1
3,003360068E0;-6,100000069E-2;-1,111800003E1;3,540000021E-1;1,112380158E1
3,005848760E0;-6,000000052E-3;-1,113899994E1;3,540000021E-1;1,114462524E1
3,008337361E0;-5,799999833E-2;-1,124400043E1;4,740000069E-1;1,125413639E1
3,010826284E0;-5,600000173E-2;-1,129199982E1;4,690000117E-1;1,130187404E1
3,013315130E0;-5,600000173E-2;-1,130900002E1;4,740000069E-1;1,131906769E1
3,015803822E0;-8,500000089E-2;-1,139999962E1;3,880000114E-1;1,140691721E1
3,018292730E0;-5,099999905E-2;-1,139799976E1;5,080000162E-1;1,140942872E1
3,020781654E0;-1,710000038E-1;-1,153699970E1;4,410000145E-1;1,154669148E1
3,023270500E0;-1,899999976E-1;-1,154100037E1;5,149999857E-1;1,155404753E1
3,025759115E0;-1,879999936E-1;-1,171399975E1;4,790000021E-1;1,172529638E1
3,028248038E0;-2,669999897E-1;-1,171899986E1;5,910000205E-1;1,173693008E1
3,030736947E0;-2,430000007E-1;-1,189599991E1;6,200000048E-1;1,191462391E1
3,033225640E0;-2,879999876E-1;-1,181400013E1;5,289999843E-1;1,182934419E1
3,035714870E0;-3,050000072E-1;-1,200599957E1;4,740000069E-1;1,201922321E1
3,038204024E0;-2,450000048E-1;-1,200800037E1;6,230000257E-1;1,202664654E1
3,040692947E0;-3,030000031E-1;-1,207100010E1;5,839999914E-1;1,208891676E1
3,043181860E0;-2,879999876E-1;-1,213799953E1;6,129999757E-1;1,215688059E1
3,045670860E0;-3,190000057E-1;-1,222399998E1;6,010000110E-1;1,224292193E1
3,048160014E0;-3,510000110E-1;-1,225300026E1;5,870000124E-1;1,227207339E1
3,050649245E0;-3,600000143E-1;-1,229100037E1;6,660000086E-1;1,231429438E1
3,053138168E0;-3,120000064E-1;-1,236499977E1;5,889999866E-1;1,238295136E1
3,055627168E0;-2,840000093E-1;-1,250199986E1;5,939999819E-1;1,251932476E1
3,058116399E0;-3,529999852E-1;-1,247999954E1;6,320000291E-1;1,250097683E1
3,060605553E0;-2,949999869E-1;-1,260200024E1;6,679999828E-1;1,262313982E1
3,063094553E0;-2,910000086E-1;-1,261900043E1;5,770000219E-1;1,263553647E1
3,065583726E0;-3,339999914E-1;-1,265999985E1;6,679999828E-1;1,268200994E1
3,068072649E0;-3,030000031E-1;-1,274400043E1;6,299999952E-1;1,276316011E1
3,070561649E0;-2,520000041E-1;-1,279199982E1;6,970000267E-1;1,281345279E1
3,073050803E0;-2,840000093E-1;-1,275800037E1;6,539999843E-1;1,277790850E1
3,075539726E0;-3,600000143E-1;-1,291100025E1;6,230000257E-1;1,293103463E1
3,078028678E0;-2,910000086E-1;-1,292099953E1;6,010000110E-1;1,293824218E1
3,080517601E0;-2,599999905E-1;-1,291600037E1;6,230000257E-1;1,293363037E1
3,083006832E0;-2,399999946E-1;-1,291899967E1;6,179999709E-1;1,293599925E1
3,085495755E0;-2,090000063E-1;-1,300699997E1;6,610000134E-1;1,302546161E1
3,087984678E0;-2,329999954E-1;-1,303100014E1;6,389999986E-1;1,304873843E1
3,090473664E0;-1,729999930E-1;-1,312500000E1;5,410000086E-1;1,313728416E1
3,092962818E0;-1,280000061E-1;-1,319900036E1;5,429999828E-1;1,321078512E1
3,095451741E0;-1,780000031E-1;-1,313199997E1;4,810000062E-1;1,314201157E1
3,097940741E0;-1,129999980E-1;-1,322299957E1;5,699999928E-1;1,323576166E1
3,100429664E0;-1,400000006E-1;-1,327999973E1;5,199999809E-1;1,329091392E1
3,102918577E0;-1,799999923E-2;-1,323200035E1;4,259999990E-1;1,323886828E1
3,105407500E0;-1,499999966E-2;-1,324899960E1;4,979999959E-1;1,325836413E1
3,107896654E0;-9,999999776E-3;-1,326299953E1;4,189999998E-1;1,326962010E1
3,110385654E0;4,699999839E-2;-1,324899960E1;5,049999952E-1;1,325870372E1
3,112874885E0;9,300000221E-2;-1,336200047E1;4,550000131E-1;1,337006845E1
3,115363789E0;1,040000021E-1;-1,330700016E1;4,309999943E-1;1,331438434E1
3,117852942E0;1,159999967E-1;-1,328999996E1;3,899999857E-1;1,329622710E1
3,120341942E0;9,300000221E-2;-1,335000038E1;3,140000105E-1;1,335401644E1
3,122830866E0;1,909999996E-1;-1,335000038E1;4,379999936E-1;1,335854914E1
3,125320019E0;2,290000021E-1;-1,334700012E1;2,969999909E-1;1,335226806E1
3,127809048E0;2,599999905E-1;-1,337600040E1;3,519999981E-1;1,338315698E1
3,130298202E0;3,339999914E-1;-1,334200001E1;2,010000050E-1;1,334769348E1
3,132787125E0;4,009999931E-1;-1,335000038E1;3,689999878E-1;1,336111792E1
3,135276125E0;4,370000064E-1;-1,338599968E1;1,560000032E-1;1,339403944E1
3,137764972E0;4,160000086E-1;-1,335200024E1;2,969999909E-1;1,336178039E1
3,140253899E0;3,849999905E-1;-1,335000038E1;2,179999948E-1;1,335732979E1
3,142742591E0;4,589999914E-1;-1,326799965E1;1,749999970E-1;1,327709007E1
3,145231437E0;4,329999983E-1;-1,328499985E1;1,720000058E-1;1,329316719E1
3,147720360E0;4,639999866E-1;-1,326299953E1;2,150000036E-1;1,327285492E1
3,150209360E0;4,799999893E-1;-1,328999996E1;6,800000370E-2;1,329883916E1
3,152698283E0;5,199999809E-1;-1,314799976E1;6,000000052E-3;1,315828005E1
3,155187206E0;6,090000272E-1;-1,306499958E1;1,790000051E-1;1,308041039E1
3,157676360E0;5,920000076E-1;-1,308399963E1;1,599999964E-1;1,309836289E1
3,160165283E0;5,899999738E-1;-1,313199997E1;1,519999951E-1;1,314612594E1
3,162654206E0;5,709999800E-1;-1,307900047E1;9,899999946E-2;1,309183315E1
3,165143230E0;6,330000162E-1;-1,305000019E1;-1,400000043E-2;1,306535074E1
3,167632461E0;6,159999967E-1;-1,292300034E1;-1,799999923E-2;1,293768595E1
3,170121307E0;6,349999905E-1;-1,295199966E1;1,300000027E-2;1,296756297E1
3,172610307E0;6,539999843E-1;-1,293099976E1;7,299999893E-2;1,294773338E1
3,175099471E0;6,660000086E-1;-1,286600018E1;1,010000035E-1;1,288362207E1
3,177588702E0;6,970000267E-1;-1,271300030E1;9,700000286E-2;1,273246224E1
3,180077625E0;7,210000157E-1;-1,281999969E1;1,499999966E-2;1,284026706E1
3,182566625E0;6,660000086E-1;-1,272900009E1;4,399999976E-2;1,274648718E1
3,185055842E0;6,809999943E-1;-1,270800018E1;5,799999833E-2;1,272636608E1
3,187544996E0;6,330000162E-1;-1,260499954E1;1,400000006E-1;1,262166005E1
3,190033919E0;7,170000076E-1;-1,251099968E1;6,499999762E-2;1,253169689E1
3,192522919E0;6,970000267E-1;-1,247500038E1;1,400000006E-1;1,249524084E1
3,195012073E0;6,330000162E-1;-1,247099972E1;1,519999951E-1;1,248797930E1
3,197501000E0;5,659999847E-1;-1,238000011E1;8,900000155E-2;1,239325138E1
3,199989923E0;6,449999809E-1;-1,237699986E1;8,200000226E-2;1,239406610E1
3,202478923E0;5,870000124E-1;-1,239599991E1;1,040000021E-1;1,241032629E1
3,204968077E0;6,230000257E-1;-1,223600006E1;1,089999974E-1;1,225233478E1
3,207456769E0;6,090000272E-1;-1,220199966E1;1,870000064E-1;1,221861882E1
3,209945687E0;5,970000029E-1;-1,215900040E1;1,490000039E-1;1,217455957E1
3,212434918E0;5,899999738E-1;-1,219299984E1;1,369999945E-1;1,220803482E1
3,214923841E0;5,320000052E-1;-1,211600018E1;2,080000043E-1;1,212945787E1
3,217412995E0;5,469999909E-1;-1,207299995E1;1,180000007E-1;1,208596131E1
3,219901687E0;5,370000005E-1;-1,201599979E1;2,060000002E-1;1,202975711E1
3,222390538E0;4,779999852E-1;-1,199600029E1;1,870000064E-1;1,200697614E1
3,224879461E0;4,420000017E-1;-1,190499973E1;1,870000064E-1;1,191466960E1
3,227368154E0;4,210000038E-1;-1,184300041E1;2,560000122E-1;1,185324579E1
3,229857307E0;3,889999986E-1;-1,181400013E1;2,849999964E-1;1,182383800E1
3,232346000E0;3,799999952E-1;-1,180000019E1;2,370000035E-1;1,180849582E1
3,234834841E0;3,889999986E-1;-1,179800034E1;3,160000145E-1;1,180864044E1
3,237323764E0;3,079999983E-1;-1,167599964E1;2,489999980E-1;1,168271512E1
3,239812456E0;3,440000117E-1;-1,159200001E1;3,140000105E-1;1,160135321E1
3,242301610E0;2,599999905E-1;-1,154599953E1;3,260000050E-1;1,155352678E1
3,244790302E0;3,610000014E-1;-1,155300045E1;3,330000043E-1;1,156343502E1
3,247279154E0;2,169999927E-1;-1,148400021E1;2,779999971E-1;1,148941399E1
3,249768077E0;1,759999990E-1;-1,140699959E1;3,779999912E-1;1,141461780E1
3,252257000E0;2,070000023E-1;-1,132600021E1;3,519999981E-1;1,133335934E1
3,254745692E0;1,330000013E-1;-1,132299995E1;4,880000055E-1;1,133429137E1
3,257234615E0;8,299999684E-2;-1,130700016E1;4,839999974E-1;1,131765866E1
3,259723533E0;6,400000304E-2;-1,120899963E1;4,860000014E-1;1,121971322E1
3,262212379E0;1,449999958E-1;-1,115100002E1;4,760000110E-1;1,116209669E1
3,264701303E0;-3,400000185E-2;-1,118900013E1;5,529999733E-1;1,120270900E1
3,267190303E0;2,300000004E-2;-1,106200027E1;5,049999952E-1;1,107354524E1
3,269679226E0;-2,199999988E-2;-1,102400017E1;5,049999952E-1;1,103558284E1
3,272168365E0;4,899999872E-2;-1,095499992E1;5,669999719E-1;1,096977271E1
3,274657058E0;-1,499999966E-2;-1,088500023E1;5,630000234E-1;1,089956073E1
3,277145981E0;-2,999999933E-2;-1,091399956E1;4,480000138E-1;1,092323168E1
3,279634827E0;1,099999994E-2;-1,077000046E1;6,439999938E-1;1,078924311E1
3,282123519E0;-7,299999893E-2;-1,084700012E1;5,509999990E-1;1,086123113E1
3,284612692E0;-1,250000000E-1;-1,078899956E1;6,629999876E-1;1,081007426E1
3,287101615E0;-7,000000030E-2;-1,067899990E1;6,029999852E-1;1,069623989E1
3,289590615E0;-1,659999937E-1;-1,060700035E1;5,889999866E-1;1,062463804E1
3,292079538E0;-1,589999944E-1;-1,061499977E1;6,439999938E-1;1,063570577E1
